TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;cXTran;cYTran;cZTran
68.56522;6.945679;0.0426884;0.7638599;0.3102842;-0.02178318;0.7836155;0.4627619;-0.06447158;0.0197556;0.1524777
68.59215;6.972612;0.04277459;0.7639567;0.3101033;-0.02173538;0.783177;0.4626516;-0.06450997;0.0192203;0.1525483
68.61613;6.9966;0.04358802;0.7637686;0.309247;-0.02104034;0.7828663;0.4617629;-0.06462836;0.0190977;0.1525159
68.64594;7.026403;0.04390937;0.7635142;0.3091794;-0.02097933;0.782607;0.4615995;-0.0648887;0.0190928;0.1524201
68.67039;7.050852;0.04383478;0.7634063;0.3092435;-0.02123908;0.7828737;0.461551;-0.06507386;0.0194674;0.1523075
68.68646;7.066929;0.04367064;0.763122;0.3090841;-0.02137538;0.7824097;0.4614393;-0.06504602;0.0192877;0.1523552
68.71668;7.097146;0.04307516;0.7629907;0.3094911;-0.02199475;0.7832612;0.4617167;-0.06506991;0.0202705;0.1522256
68.74466;7.12512;0.04113446;0.7628771;0.3102076;-0.02390138;0.7832922;0.4624585;-0.06503584;0.0204151;0.1522509
68.78049;7.160945;0.04154473;0.7633675;0.3111943;-0.02351098;0.7839832;0.4634255;-0.06505571;0.0206157;0.1522312
68.80389;7.184347;0.0421916;0.7639126;0.3119519;-0.02296166;0.7864004;0.4638836;-0.06515326;0.0224878;0.1519317
68.82736;7.207823;0.0427763;0.7647825;0.3126;-0.02234058;0.7864938;0.4647101;-0.06511688;0.0217113;0.1521101
68.85001;7.230467;0.04299145;0.7653595;0.3128937;-0.02215824;0.7877561;0.4648916;-0.06514969;0.0223966;0.1519979
68.87213;7.252594;0.0433206;0.7651699;0.31182;-0.02186549;0.787312;0.4638609;-0.06518609;0.0221421;0.1520409
68.90012;7.280577;0.04360565;0.7640706;0.3101964;-0.02157194;0.7863233;0.4622255;-0.06517759;0.0222527;0.1520291
68.921;7.30146;0.04377491;0.7630552;0.3093547;-0.02138298;0.785552;0.4613574;-0.06515789;0.0224968;0.1520027
68.95505;7.335511;0.04429693;0.7627321;0.3097465;-0.02083996;0.785341;0.4617462;-0.06513689;0.0226089;0.1519997
68.97278;7.353243;0.04471647;0.7629948;0.3110119;-0.02043127;0.7856203;0.4630076;-0.06514774;0.0226255;0.1519957
69.00005;7.380522;0.04445606;0.7640321;0.3122243;-0.0207077;0.7867808;0.4641949;-0.06516376;0.0227487;0.1519706
69.02504;7.405506;0.04428331;0.7646923;0.312261;-0.02089478;0.7874053;0.4642328;-0.06517809;0.022713;0.1519718
69.04932;7.429784;0.04391508;0.7649824;0.3120495;-0.02131915;0.7878959;0.4639657;-0.06523423;0.0229135;0.1519162
69.07491;7.455374;0.04396777;0.7650374;0.3122525;-0.02124563;0.7880316;0.4641666;-0.0652134;0.0229942;0.1519141
69.09259;7.47306;0.04431069;0.7650444;0.3127004;-0.02091631;0.7882829;0.4645718;-0.065227;0.0232385;0.1518714
69.1235;7.503975;0.04450206;0.764719;0.3122455;-0.02073253;0.7879088;0.4641263;-0.06523459;0.0231898;0.1518808
69.14671;7.527182;0.04474477;0.7643348;0.3119501;-0.02053437;0.7876084;0.4638017;-0.06527914;0.0232736;0.1518516
69.17828;7.558745;0.04483832;0.7641573;0.3117307;-0.02047614;0.7874288;0.4635718;-0.06531446;0.0232715;0.1518411
69.19714;7.577604;0.04511089;0.7638573;0.3115879;-0.02025237;0.7873657;0.4633726;-0.06536326;0.0235084;0.1517847
69.2224;7.602865;0.04509791;0.7637397;0.3111978;-0.02029032;0.7873358;0.4629629;-0.06538823;0.0235961;0.1517651
69.25009;7.630562;0.04519489;0.7643231;0.3110701;-0.02018795;0.7879753;0.4628318;-0.06538284;0.0236522;0.1517617
69.27233;7.652801;0.04541397;0.764874;0.3113847;-0.01993359;0.7887731;0.4631236;-0.06534756;0.0238991;0.1517389
69.30603;7.686502;0.04506747;0.7655089;0.3121126;-0.02026594;0.7895758;0.4638367;-0.06533341;0.0240669;0.1517241
69.33465;7.71512;0.04480264;0.7661159;0.3121813;-0.02050155;0.7902679;0.4639099;-0.06530419;0.024152;0.1517286
69.3513;7.731764;0.04481471;0.7663337;0.3121604;-0.0204966;0.7904398;0.4638972;-0.06531131;0.0241061;0.1517368
69.37415;7.754622;0.04475266;0.7660903;0.3111913;-0.0205308;0.790208;0.4629374;-0.06528346;0.0241177;0.1517461
69.40198;7.782449;0.04468171;0.7655047;0.3106511;-0.02060521;0.7897156;0.4623817;-0.06528692;0.0242109;0.1517306
69.43248;7.812955;0.04503039;0.7649199;0.3106366;-0.02026021;0.7891024;0.4623727;-0.0652906;0.0241825;0.1517361
69.44971;7.830186;0.04538535;0.7645875;0.3108391;-0.01986448;0.7888546;0.4625788;-0.06524983;0.0242671;0.1517397
69.47721;7.857686;0.044872;0.764173;0.3107805;-0.02033914;0.7884236;0.4625402;-0.06521114;0.0242506;0.1517597
69.50193;7.882406;0.04453215;0.7641023;0.3108191;-0.02063761;0.7884952;0.4625739;-0.06516976;0.0243929;0.1517548
69.52728;7.907756;0.04434057;0.764342;0.3108135;-0.02081011;0.7888405;0.4625619;-0.06515068;0.0244985;0.1517484
69.55027;7.930742;0.04440261;0.7647085;0.3107367;-0.02073866;0.7892476;0.4624857;-0.06514127;0.0245391;0.151749
69.57777;7.958242;0.04461121;0.7648612;0.3110438;-0.02055577;0.7893799;0.4627869;-0.06516698;0.0245187;0.1517431
69.60173;7.982209;0.04459149;0.7648585;0.3114363;-0.02057415;0.7894397;0.4631693;-0.06516564;0.0245812;0.151733
69.62776;8.008241;0.04432743;0.7649164;0.3114676;-0.02085695;0.7894675;0.4631984;-0.06518438;0.0245511;0.1517308
69.65908;8.039558;0.0440853;0.7649646;0.3114808;-0.02111281;0.7896569;0.4631846;-0.06519811;0.0246923;0.1517038
69.68407;8.064548;0.04406473;0.7647255;0.311688;-0.02114142;0.7894562;0.4633845;-0.06520615;0.0247307;0.1516965
69.70575;8.086223;0.04409011;0.7647098;0.3116205;-0.02111653;0.7895998;0.4632913;-0.06520664;0.02489;0.1516708
69.73249;8.112964;0.04404158;0.7647728;0.3115048;-0.02116261;0.7896165;0.4631869;-0.06520419;0.0248437;0.1516821
69.75233;8.132799;0.0441421;0.7646796;0.3108183;-0.02105066;0.7895976;0.4624943;-0.06519276;0.024918;0.151676
69.78185;8.162323;0.04446221;0.7646011;0.3104241;-0.02071006;0.7896308;0.4620919;-0.06517227;0.0250297;0.1516678
69.79844;8.178906;0.04557491;0.7643945;0.3098338;-0.01959994;0.7894452;0.4614993;-0.06517485;0.0250507;0.1516655
69.83331;8.213775;0.04567225;0.7640409;0.3099505;-0.0195095;0.7890626;0.4616202;-0.06518175;0.0250217;0.1516697
69.86113;8.2416;0.04565325;0.7638304;0.3105484;-0.0195179;0.788853;0.4622216;-0.06517115;0.0250226;0.1516732
69.8876;8.26807;0.04549302;0.763774;0.3109565;-0.01966205;0.7887973;0.462636;-0.06515507;0.0250233;0.1516795
69.9109;8.291374;0.04514666;0.7639314;0.3112595;-0.01998399;0.7889982;0.4629417;-0.06513065;0.0250668;0.1516822
69.93967;8.320134;0.04494297;0.7642421;0.3114671;-0.02019335;0.789305;0.4631487;-0.06513632;0.0250629;0.1516816
69.96785;8.348319;0.04478153;0.7642345;0.3113086;-0.0203393;0.7892734;0.4629987;-0.06512083;0.0250389;0.1516901
69.99165;8.372114;0.04440543;0.7640977;0.3107457;-0.02055943;0.7892363;0.4624833;-0.06496486;0.0251386;0.1517376
70.02163;8.4021;0.04435202;0.7640173;0.3100137;-0.0205644;0.7891756;0.4617743;-0.06491642;0.0251583;0.1517606
70.04269;8.423161;0.04469452;0.7638603;0.3095689;-0.02025662;0.789028;0.461319;-0.06495114;0.0251677;0.1517501
70.07128;8.451752;0.04504392;0.7637667;0.3095632;-0.01993869;0.7889341;0.4613018;-0.06498261;0.0251674;0.1517386
70.09197;8.472446;0.04517999;0.7637436;0.3096531;-0.01974491;0.788942;0.4614168;-0.0649249;0.0251984;0.1517637
70.10968;8.490153;0.04523486;0.7643305;0.3107411;-0.01973639;0.7895206;0.4624955;-0.06497125;0.0251901;0.1517544
70.14425;8.524718;0.04498213;0.7646996;0.3111075;-0.02011081;0.7899305;0.4628376;-0.06509294;0.0252309;0.1517301
70.17236;8.552828;0.04466736;0.7649014;0.310757;-0.02050819;0.7900743;0.4624866;-0.06517555;0.0251729;0.1517296
70.20007;8.580547;0.04453877;0.7648716;0.3103361;-0.02065244;0.7899473;0.4620827;-0.06519121;0.0250757;0.1517466
70.22147;8.601938;0.04460669;0.7647265;0.3099456;-0.02086767;0.7896612;0.4616337;-0.06547436;0.0249347;0.1516881
70.24645;8.626922;0.04485206;0.764321;0.3097886;-0.02079396;0.7889956;0.4614708;-0.06564602;0.0246746;0.1516822
70.27065;8.651111;0.04544982;0.7638596;0.3097103;-0.02052388;0.7880634;0.4613591;-0.0659737;0.0242038;0.1516488
70.29923;8.679699;0.04605633;0.763483;0.3095397;-0.02003276;0.7875567;0.4611678;-0.06608909;0.0240737;0.1516281
70.3275;8.707967;0.04627836;0.76336;0.3094757;-0.01996737;0.7873954;0.4610513;-0.06624573;0.0240354;0.1515756
70.34864;8.72911;0.04597235;0.7634392;0.3096623;-0.02035157;0.7873018;0.4612311;-0.06632392;0.0238626;0.1515688
70.37574;8.756207;0.04523288;0.7637128;0.3099163;-0.02113143;0.7868695;0.4615715;-0.06636431;0.0231567;0.1516552
70.40058;8.781046;0.04497764;0.7643366;0.3099169;-0.02133331;0.7874482;0.4615849;-0.06631095;0.0231116;0.151668
70.42628;8.806753;0.0450419;0.7647223;0.3097807;-0.0212426;0.7874302;0.4615092;-0.0662845;0.0227079;0.1517285
70.45119;8.831653;0.04511753;0.7648998;0.3098133;-0.02122279;0.7873388;0.4615468;-0.06634032;0.022439;0.1517335
70.47147;8.851938;0.04485565;0.7654293;0.3099469;-0.02155989;0.7875699;0.4616863;-0.06641554;0.0221406;0.1517394
70.50227;8.882732;0.04481958;0.7655833;0.3101583;-0.02193072;0.7872043;0.4618336;-0.0667503;0.021621;0.1516753
70.52766;8.908127;0.04462195;0.7657186;0.3103192;-0.02202946;0.7874433;0.4620018;-0.06665141;0.0217247;0.1516826
70.55202;8.932489;0.04444092;0.7655295;0.3100955;-0.02223236;0.7871067;0.4617876;-0.06667328;0.0215772;0.1516921
70.57346;8.953939;0.04449352;0.7650567;0.3096542;-0.02217807;0.7864716;0.4613703;-0.06667159;0.0214149;0.1517161
70.60358;8.984055;0.04458181;0.7649189;0.3095832;-0.02198203;0.7859234;0.4613978;-0.06656384;0.0210045;0.1518146
70.62692;9.007402;0.04483466;0.7649034;0.3097314;-0.02181974;0.7857158;0.4615249;-0.0666544;0.0208124;0.1517935
70.65092;9.031396;0.04522038;0.7651329;0.3098647;-0.02166275;0.7853243;0.4616317;-0.06688313;0.0201914;0.151767
70.67377;9.054255;0.04573508;0.7655689;0.3097363;-0.02173395;0.7841949;0.4614169;-0.06746903;0.018626;0.1516806
70.70281;9.083297;0.04606851;0.7657437;0.309573;-0.02184622;0.7827791;0.4611754;-0.06791473;0.0170354;0.1516024
70.72494;9.105422;0.04628169;0.7657452;0.3094852;-0.021745;0.7829304;0.4609404;-0.06802669;0.0171852;0.1514552
70.74371;9.124192;0.04654934;0.7659576;0.3098518;-0.02157082;0.7830785;0.4612437;-0.06812016;0.0171209;0.1513919
70.7766;9.157093;0.04652745;0.7664887;0.3105872;-0.02149938;0.7837741;0.4619821;-0.06802683;0.0172854;0.1513949
70.80185;9.182337;0.04575941;0.7668163;0.3109011;-0.02228092;0.7832452;0.4623771;-0.06804033;0.0164289;0.151476
70.83061;9.211098;0.04517046;0.7669728;0.3110795;-0.02287233;0.7830122;0.4625583;-0.06804279;0.0160394;0.1514788
70.8496;9.230089;0.04481475;0.7669772;0.3111392;-0.0231305;0.7832894;0.4625983;-0.06794525;0.0163122;0.1514591
70.87748;9.257965;0.04452332;0.766899;0.3112889;-0.02343907;0.7820517;0.4628558;-0.06796239;0.0151527;0.1515669
70.90271;9.283196;0.04463762;0.7669431;0.3114436;-0.02349785;0.7821634;0.4628769;-0.06813547;0.0152203;0.1514333
70.93174;9.312227;0.04487765;0.7671006;0.3116773;-0.02346947;0.7816237;0.4630626;-0.06834712;0.0145231;0.1513853
70.95435;9.334841;0.04486961;0.7673635;0.3120349;-0.02341047;0.7817003;0.4634273;-0.06828008;0.0143368;0.1513924
70.97672;9.357199;0.04501522;0.7671494;0.3124253;-0.02337223;0.7811837;0.463778;-0.06838745;0.0140343;0.1513527
71.00185;9.38233;0.04542556;0.7672386;0.3124784;-0.02299266;0.7816192;0.4637615;-0.06841822;0.0143806;0.1512831
71.02843;9.40892;0.04553041;0.767126;0.3123603;-0.0227377;0.7818465;0.4636823;-0.06826811;0.0147205;0.151322
71.05808;9.438565;0.04535837;0.7671832;0.3122326;-0.02259269;0.782157;0.4636857;-0.06795106;0.0149738;0.1514531
71.08141;9.46189;0.04503482;0.7673115;0.3122696;-0.02282207;0.7822405;0.4637971;-0.06785689;0.014929;0.1515275
71.10712;9.487606;0.04486743;0.7671503;0.3123378;-0.02316551;0.7821662;0.4637987;-0.06803294;0.0150159;0.1514609
71.12962;9.510108;0.04497877;0.7671406;0.3122764;-0.02304405;0.7820895;0.4637548;-0.06802282;0.0149489;0.1514784
71.15294;9.533424;0.04540963;0.767202;0.3120448;-0.02276758;0.7829995;0.4633629;-0.06817721;0.0157975;0.1513181
71.18945;9.569937;0.0458219;0.7673542;0.3117417;-0.02232653;0.7828865;0.4631269;-0.06814843;0.0155323;0.1513852
71.20795;9.588428;0.04612541;0.7674316;0.3114833;-0.02208809;0.7832497;0.4628128;-0.0682135;0.0158181;0.1513295
71.23185;9.612334;0.04613944;0.7673936;0.3114563;-0.02204485;0.7830928;0.4628213;-0.06818429;0.0156992;0.151365
71.25741;9.637894;0.04573597;0.7673228;0.3117195;-0.02240769;0.7837412;0.4630206;-0.06814366;0.0164184;0.1513011
71.29852;9.679002;0.04546439;0.7670622;0.3117073;-0.02254511;0.7834068;0.4630964;-0.0680095;0.0163446;0.1513891
71.31181;9.692298;0.04514371;0.7666266;0.3116715;-0.02274956;0.7830058;0.4631128;-0.06789327;0.0163792;0.1514413
71.34026;9.720745;0.04506749;0.7663133;0.3115438;-0.02263074;0.7828825;0.4630468;-0.06769823;0.0165692;0.151503
71.36922;9.749708;0.04560239;0.7660917;0.311966;-0.02210425;0.7826269;0.4634799;-0.06770664;0.0165352;0.1515139
71.40382;9.784307;0.04582496;0.7659833;0.3119515;-0.02186579;0.7825879;0.4634665;-0.06769075;0.0166046;0.151515
71.43214;9.812624;0.04581364;0.7661266;0.3113973;-0.0218533;0.782704;0.4629291;-0.06766694;0.0165774;0.1515318
71.45035;9.830826;0.04593255;0.7660064;0.3109602;-0.02173891;0.782589;0.4624888;-0.06767146;0.0165826;0.1515286
71.47305;9.853534;0.04597497;0.7660645;0.3108409;-0.0216105;0.7827841;0.4623891;-0.06758547;0.0167196;0.1515482
71.5006;9.881079;0.04573678;0.7663119;0.3107302;-0.02187339;0.7829856;0.462279;-0.06761017;0.0166737;0.1515488
71.52337;9.903855;0.04550667;0.7667375;0.3107205;-0.02199798;0.7836395;0.4622882;-0.06750465;0.016902;0.1515677
71.551;9.931488;0.04518613;0.7669632;0.310783;-0.02235034;0.7837832;0.4623553;-0.06753647;0.01682;0.1515723
71.57201;9.9525;0.044886;0.766861;0.3111967;-0.02256322;0.7838671;0.4627804;-0.06744922;0.0170061;0.1515837
71.59949;9.979983;0.04472938;0.7666788;0.3116521;-0.02270205;0.783602;0.4632559;-0.06743143;0.0169232;0.1516038
71.61242;9.992905;0.04481422;0.7665319;0.3121881;-0.02255277;0.7837364;0.463785;-0.06736699;0.0172045;0.1515969
71.64417;10.02466;0.04492034;0.7663711;0.3123167;-0.02243282;0.7836199;0.4639216;-0.06735316;0.0172488;0.1516049
71.67422;10.05471;0.04486895;0.7660165;0.3122993;-0.02246587;0.7832875;0.4639147;-0.06733482;0.017271;0.1516154
71.69455;10.07504;0.0448285;0.7655569;0.3119138;-0.02250353;0.7827932;0.4635367;-0.06733203;0.0172363;0.1516229
71.73373;10.11422;0.04550986;0.765672;0.3115689;-0.02177111;0.7829627;0.4632043;-0.06728097;0.0172907;0.1516354
71.75191;10.1324;0.04603621;0.7659219;0.311126;-0.02121298;0.7832233;0.4627743;-0.06724919;0.0173014;0.1516483
71.77397;10.15446;0.04665964;0.7663705;0.3107836;-0.02058332;0.783708;0.4624316;-0.06724296;0.0173375;0.151648
71.80614;10.18663;0.04654528;0.7663169;0.3104353;-0.02070328;0.7836376;0.4620845;-0.06724856;0.0173207;0.1516492
71.84053;10.22102;0.04648138;0.76609;0.3106355;-0.02074386;0.783417;0.4622919;-0.06722524;0.017327;0.1516564
71.86224;10.24272;0.04647985;0.7658284;0.3109904;-0.02073283;0.7831743;0.4626501;-0.06721268;0.0173459;0.1516597
71.8866;10.26709;0.04651995;0.7658753;0.3115556;-0.02071815;0.7832169;0.4632047;-0.0672381;0.0173416;0.1516491
71.90832;10.2888;0.04627093;0.7660227;0.3120845;-0.02096311;0.7833636;0.4637355;-0.06723404;0.0173409;0.151651
71.93767;10.31815;0.04613044;0.7659312;0.312153;-0.02111424;0.7832726;0.4638;-0.06724468;0.0173414;0.151647
71.96107;10.34156;0.04595102;0.765881;0.3119807;-0.02130127;0.7832255;0.4636242;-0.06725229;0.0173445;0.1516435
71.9854;10.36588;0.04584265;0.7659184;0.3118698;-0.02140815;0.783268;0.4635122;-0.0672508;0.0173496;0.1516424
72.01107;10.39155;0.04570394;0.7657632;0.3119251;-0.02154727;0.7831141;0.4635668;-0.06725121;0.0173509;0.1516417
72.02991;10.4104;0.04564486;0.7656399;0.3119603;-0.02160972;0.7829922;0.4636011;-0.06725458;0.0173523;0.1516408
72.05243;10.43291;0.04570522;0.7656797;0.3120442;-0.02156029;0.7830325;0.4636806;-0.06726551;0.0173528;0.1516364
72.07091;10.45139;0.04508198;0.7656808;0.312499;-0.02218353;0.7830335;0.4641354;-0.06726551;0.0173527;0.1516364
72.10693;10.48742;0.04514422;0.7658541;0.3123576;-0.0221187;0.7832161;0.4639932;-0.06726292;0.017362;0.1516356
72.12506;10.50554;0.04539942;0.765882;0.3122447;-0.02186329;0.7833838;0.4638643;-0.06726271;0.0175018;0.1516196
72.14631;10.5268;0.04522593;0.7657049;0.3117432;-0.02204118;0.7831868;0.4633676;-0.06726711;0.0174819;0.1516244
72.17256;10.55305;0.0451645;0.7655107;0.311639;-0.02211558;0.7830223;0.463255;-0.06728008;0.0175116;0.151616
72.19702;10.57751;0.04518824;0.7653849;0.3115914;-0.02208382;0.7829222;0.463209;-0.06727206;0.0175373;0.1516176
72.21944;10.59992;0.04575721;0.7655503;0.3114735;-0.02152986;0.7831827;0.4630741;-0.06728707;0.0176324;0.1516006
72.2375;10.61798;0.04592685;0.7658182;0.3113208;-0.02135607;0.7834626;0.4629256;-0.06728292;0.0176444;0.1516048
72.26278;10.64326;0.04600754;0.7663202;0.3113234;-0.02127628;0.7839441;0.4629321;-0.06728382;0.0176239;0.1516087
72.29319;10.67367;0.04588588;0.7663196;0.3113966;-0.02141383;0.7843682;0.4629469;-0.06729971;0.0180486;0.1515503
72.31904;10.69952;0.04562947;0.7661222;0.3113343;-0.02165432;0.784233;0.4628967;-0.06728379;0.0181108;0.1515624
72.3479;10.72838;0.04543933;0.7659135;0.3112865;-0.0218533;0.7840139;0.4628547;-0.06729263;0.0181004;0.1515682
72.36747;10.74795;0.04549145;0.7657253;0.3113742;-0.02180066;0.783953;0.4629301;-0.06729211;0.0182277;0.1515559
72.38988;10.77036;0.04559613;0.7657815;0.3114003;-0.02168064;0.7839518;0.4629721;-0.06727677;0.0181703;0.1515718
72.41325;10.79373;0.04562626;0.7656516;0.3114647;-0.02163016;0.783856;0.4630411;-0.06725642;0.0182044;0.1515764
72.43725;10.81773;0.04565432;0.765468;0.3114838;-0.02158368;0.783701;0.4630624;-0.067238;0.018233;0.1515786
72.46478;0.0275301;0.04574306;0.7654669;0.3118871;-0.02148722;0.7836925;0.4634713;-0.06723028;0.0182256;0.1515842
72.48758;0.050335;0.04569423;0.7655824;0.3120916;-0.02153284;0.7837956;0.4636785;-0.06722707;0.0182132;0.1515869
72.51024;0.0729946;0.04558805;0.7658168;0.3119153;-0.02162532;0.7841279;0.4634965;-0.06721337;0.0183111;0.1515812
72.54129;0.1040448;0.04530487;0.7658871;0.3120026;-0.02190456;0.7841723;0.4635907;-0.06720943;0.0182852;0.1515881
72.56007;0.1228181;0.04514661;0.7658091;0.3121088;-0.02204409;0.7840748;0.4637056;-0.0671907;0.0182657;0.1515968
72.58343;0.1461801;0.04544089;0.7658871;0.3120679;-0.02175682;0.7841868;0.4636578;-0.06719771;0.0182997;0.1515899
72.60233;0.1650881;0.04579444;0.7659358;0.3119142;-0.02140906;0.7842289;0.4635035;-0.0672035;0.0182931;0.1515893
72.63334;0.1960969;0.04575562;0.7658807;0.3118139;-0.02145486;0.7842292;0.463394;-0.06721048;0.0183485;0.1515801
72.65169;0.2144448;0.04568487;0.7657361;0.3116666;-0.02152824;0.7840692;0.4632487;-0.06721311;0.0183331;0.1515821
72.67606;0.2388175;0.04590391;0.765614;0.3119118;-0.02130342;0.7839494;0.4634955;-0.06720733;0.0183354;0.1515837
72.70446;0.2672155;0.04598918;0.7653552;0.3117468;-0.02119854;0.783671;0.4633356;-0.06718772;0.0183158;0.1515888
72.72718;0.2899357;0.04582051;0.7651529;0.3115543;-0.0213625;0.7834729;0.4631449;-0.06718301;0.01832;0.1515906
72.75018;0.3129288;0.04567976;0.7649863;0.3115423;-0.02149674;0.7833118;0.463134;-0.0671765;0.0183255;0.1515917
72.7735;0.3362483;0.04535427;0.7647929;0.3118167;-0.021796;0.7831039;0.4634179;-0.06715027;0.018311;0.1516012
72.80093;0.3636812;0.0452671;0.7647897;0.3119724;-0.02187786;0.7830993;0.4635764;-0.06714496;0.0183096;0.151604
72.81857;0.3813117;0.04521289;0.764854;0.312391;-0.0219355;0.7831607;0.4639944;-0.06714839;0.0183067;0.1516034
72.84865;0.4113938;0.04562784;0.7648257;0.3122206;-0.02153185;0.7831324;0.4638206;-0.06715969;0.0183067;0.1516
72.87247;0.4352131;0.04617858;0.7646633;0.3119788;-0.02094278;0.7828629;0.4636104;-0.06712136;0.0181996;0.1516316
72.89423;0.4569747;0.04643971;0.7644389;0.3117544;-0.02070402;0.7826777;0.4633698;-0.06714373;0.0182388;0.1516154
72.91702;0.479773;0.04637651;0.764424;0.3115628;-0.0207458;0.7825847;0.4631972;-0.06712231;0.0181607;0.1516344
72.93906;0.5018132;0.0464135;0.7646289;0.3114035;-0.02070903;0.7828143;0.4630318;-0.06712253;0.0181854;0.1516283
72.9649;0.5276546;0.04621767;0.7646379;0.3112686;-0.0208844;0.7827286;0.4629169;-0.06710207;0.0180907;0.1516483
72.98975;0.5524954;0.0457619;0.7643989;0.3114212;-0.02131387;0.7824534;0.4630833;-0.06707577;0.0180545;0.1516621
73.01441;0.577158;0.04526398;0.7643199;0.3120573;-0.02181765;0.7823787;0.4637149;-0.06708163;0.0180588;0.1516576
73.03632;0.5990646;0.0448455;0.7642487;0.3124609;-0.02221001;0.7823134;0.4641279;-0.06705551;0.0180647;0.151667
73.06104;0.6237831;0.04479605;0.7641454;0.3125938;-0.0222351;0.7821937;0.4642729;-0.06703115;0.0180483;0.1516791
73.08231;0.6450536;0.04509266;0.7641225;0.3121463;-0.02192233;0.7821597;0.4638332;-0.06701499;0.0180372;0.1516869
73.10947;0.6722153;0.04552476;0.764111;0.3115197;-0.02150056;0.7821283;0.4632048;-0.06702532;0.0180173;0.1516851
73.13142;0.6941668;0.04584339;0.7642574;0.3114649;-0.02115451;0.7822542;0.4631639;-0.0669979;0.0179968;0.151699
73.15726;0.7200046;0.04633569;0.7647655;0.3114356;-0.02065606;0.7827262;0.4631426;-0.06699175;0.0179607;0.151707
73.18387;0.7466142;0.0464547;0.7650067;0.3112746;-0.0205488;0.7829416;0.4629786;-0.0670035;0.0179349;0.151704
73.20582;0.7685618;0.04670508;0.7650124;0.3110436;-0.02028767;0.7828834;0.4627599;-0.06699275;0.017871;0.1517163
73.23672;0.7994671;0.04660505;0.7650837;0.3112711;-0.02041481;0.7829492;0.4629806;-0.06701986;0.0178655;0.1517095
73.25858;0.8213177;0.04643757;0.765065;0.3115365;-0.02056837;0.7832316;0.4632207;-0.06700594;0.0181666;0.1516842
73.27657;0.83931;0.04578761;0.7653016;0.3121228;-0.02125079;0.7835078;0.4638018;-0.0670384;0.0182062;0.151679
73.30754;0.8702853;0.04553264;0.765232;0.3120013;-0.02156061;0.7835924;0.4636492;-0.06709325;0.0183604;0.1516479
73.32917;0.8919178;0.04571883;0.7649444;0.3117514;-0.02140332;0.7832786;0.4633961;-0.06712215;0.0183342;0.1516447
73.3572;0.9199507;0.04596587;0.7648197;0.3115633;-0.02117267;0.7831897;0.4631949;-0.06713854;0.01837;0.1516316
73.37504;0.9377882;0.04652524;0.7644725;0.3111479;-0.02062017;0.7828267;0.4627782;-0.06714541;0.0183542;0.1516303
73.40372;0.9664754;0.04667608;0.7644838;0.3111464;-0.02051688;0.7828493;0.4627549;-0.06719296;0.0183655;0.1516085
73.43195;0.9946965;0.04663616;0.764457;0.3113189;-0.02053425;0.7828109;0.4629391;-0.06717041;0.0183539;0.1516202
73.45077;1.013516;0.04619587;0.7643003;0.3114222;-0.02097648;0.7826564;0.4630408;-0.06717235;0.0183561;0.1516186
73.48514;1.047888;0.04577439;0.7642382;0.3112545;-0.02138878;0.7825989;0.4628757;-0.06716317;0.0183607;0.1516212
73.50179;1.064533;0.04552543;0.7643205;0.311302;-0.02163595;0.7826554;0.4629271;-0.06716138;0.0183349;0.1516251
73.52721;1.089954;0.04562736;0.7645959;0.3115967;-0.02152658;0.7829399;0.4632226;-0.06715394;0.018344;0.1516259
73.54809;1.11084;0.04580581;0.7648167;0.3117769;-0.02134814;0.7831606;0.4634028;-0.06715395;0.0183439;0.1516259
73.56811;1.130862;0.04582578;0.764711;0.3121341;-0.02132249;0.7829877;0.4637704;-0.06714827;0.0182767;0.1516363
73.59211;1.15486;0.04575774;0.76458;0.3120993;-0.02139521;0.7828389;0.4637338;-0.06715295;0.0182589;0.1516345
73.62123;1.183981;0.04564615;0.7646003;0.3119006;-0.02152001;0.7827832;0.4635388;-0.06716616;0.0181829;0.1516382
73.63888;1.20163;0.0456778;0.7647609;0.3117555;-0.02148158;0.7829461;0.4633929;-0.06715938;0.0181852;0.1516374
73.67046;1.233208;0.04555142;0.7649111;0.311942;-0.02160376;0.7830808;0.4635816;-0.06715518;0.0181697;0.1516396
73.68803;1.250784;0.0454377;0.7650321;0.3121555;-0.02171804;0.7831678;0.4637983;-0.06715574;0.0181357;0.1516428
73.71023;1.272976;0.04558537;0.7651513;0.3122957;-0.02157133;0.7832752;0.4639381;-0.0671567;0.0181239;0.1516424
73.73669;1.299434;0.0456937;0.7650307;0.3123612;-0.0214652;0.7831594;0.464002;-0.0671589;0.0181287;0.1516408
73.7585;1.321243;0.04553654;0.7649443;0.3123804;-0.02161885;0.7830613;0.4640237;-0.06715539;0.018117;0.1516433
73.78262;1.345362;0.04556771;0.764821;0.3122387;-0.02158645;0.7829295;0.4638828;-0.06715416;0.0181085;0.1516441
73.80968;1.372428;0.04572684;0.7647744;0.3121363;-0.02143583;0.7828781;0.4637773;-0.06716267;0.0181037;0.151641
73.83184;1.394586;0.04591418;0.7647086;0.3120061;-0.02124533;0.7828194;0.463647;-0.06715951;0.0181108;0.1516409
